genome_id,species_label,source_type,source_identifier,current_fasta_file,current_fasta_bytes,current_fasta_sha256,embedding_file,embedding_bytes,embedding_sha256,used_by_classification,used_by_mic,used_by_synergy
19417,Glaesserella parasuis,ATCC FASTA archive,ATCC 19417,Glaesserella_parasuis_ATCC_19417.fasta,2491552,21de9e14454ab1bfc8227cbde85938ae3b5f775b093f504d12206e230abbefc6,Glaesserella_parasuis_ATCC_19417.pt,4031833,b14cadf1dfc752f5cd6d36899dde893120514e437c0e886b6814c20a8c37994e,False,True,False
19418,Haemophilus influenzae,ATCC FASTA archive,ATCC 19418,Haemophilus_influenzae_ATCC_19418.fasta,1888482,92741a9cd49b01941259dd13850a078de8e05eb0e46827a5691ef0d718cc6aa2,Haemophilus_influenzae_ATCC_19418.pt,3048798,6e56e04f2c0dc2cf859535e3bf9a8380f985cfef4536cf8c3ac9d5648519c331,False,True,False
19420,Mycobacterium smegmatis,ATCC FASTA archive,ATCC 19420,Mycobacterium_smegmatis_ATCC_19420.fasta,7098227,904949d65527cafd1b4c762401a2d69da644a345100afcc360c34bb3bab9c965,Mycobacterium_smegmatis_ATCC_19420.pt,11453859,37a4303cc9a33a0cf8440d5d4dbeab631b42a559dd4b4ed94120481bc18c147c,False,True,False
19430,Salmonella enterica subsp enterica serovar Typhi,ATCC FASTA archive,ATCC 19430,Salmonella_enterica_subsp_enterica_serovar_Typhi_ATCC_19430.fasta,4870369,d90d0776d0650920a82a5c2ac2dae19292f06221717ca0daf236f1c36eb1ed75,Salmonella_enterica_subsp_enterica_serovar_Typhi_ATCC_19430.pt,7554656,2c93cf329d9d843f9cd0b3da2711edd01ae343a3ef0d6818830b8d2c4b92b957,False,True,False
19432,Enterococcus durans,ATCC FASTA archive,ATCC 19432,Enterococcus_durans_ATCC_19432.fasta,3195503,9836e5e419a98df7d2c5bb355d181c63d0645a7d1b15d765099283dca247b489,Enterococcus_durans_ATCC_19432.pt,4801871,9c23f1dcee388a0cf734f1a9e3e176669ccd89fad44054f8425008d19050e829,False,True,False
19433,Enterococcus faecalis,ATCC FASTA archive,ATCC 19433,Enterococcus_faecalis_ATCC_19433.fasta,2914815,23f972e404875746f759ad24d8f60d36bde5daf916fe88482101619d1e7369a9,Enterococcus_faecalis_ATCC_19433.pt,4703577,f30f66715715f9d382ba76b99ee27c323cf5a0790b95a0f4ea6de95c76e6381c,False,True,True
19434,Enterococcus faecium,ATCC FASTA archive,ATCC 19434,Enterococcus_faecium_ATCC_19434.fasta,2571827,c7ce0b7849f7d064b1ab90d448821953a46528ce7727dd2b7a04c34727a33143,Enterococcus_faecium_ATCC_19434.pt,4146516,cc43ac6b17f6233d9fbef25c408237ac537f12046f0748bc80e8c49c2742de6f,False,True,True
19435,Lactococcus lactis subsp lactis,ATCC FASTA archive,ATCC 19435,Lactococcus_lactis_subsp_lactis_ATCC_19435.fasta,2633773,dc753ad3b5e7cb50071515970b464949728e2522404395d1d55322be48b4a239,Lactococcus_lactis_subsp_lactis_ATCC_19435.pt,4130251,604cd6cb47d0288161697bfae35a530ce9f7e99daa6388086499f0f6f04daabe,False,True,False
19436,Streptococcus uberis,ATCC FASTA archive,ATCC 19436,Streptococcus_uberis_ATCC_19436.fasta,2007124,df3f01bb6a594bc0a991de516ae5e06e4b8f3c26a156bf3391da24af65a1d046,Streptococcus_uberis_ATCC_19436.pt,3245396,2c79464fefb58df5fbe41b73be2ec41b3b22cf29163f47b3139fc053033409d2,False,True,False
19606,Acinetobacter baumannii,ATCC FASTA archive,ATCC 19606,Acinetobacter_baumannii_ATCC_19606.fasta,4064392,9cdf96af4586188937ca59120b969e13979fc6e8b26e15bfc09d25f623e08f9b,Acinetobacter_baumannii_ATCC_19606.pt,6538659,f30431e66a4e3ffd16a7087d2973eb54b9c18ecbd0c53a7ed89c904af54152e5,False,True,True
19615,Streptococcus pyogenes,ATCC FASTA archive,ATCC 19615,Streptococcus_pyogenes_ATCC_19615.fasta,1875777,99dfae6d81cdced4bc490d26fd42b622aebd9ae3b8d5c9e4efdf50f2cf380387,Streptococcus_pyogenes_ATCC_19615.pt,3032414,f36d00684e394164b110d4d4604b50773827cdd2c4013b7485aaf98021c831e4,False,True,True
19636,Staphylococcus aureus subsp aureus,ATCC FASTA archive,ATCC 19636,Staphylococcus_aureus_subsp_aureus_ATCC_19636.fasta,2960766,28f026ee93cb9a0a3e897ad8150af819200d4aec023633e30d80cf62ab5c2489,Staphylococcus_aureus_subsp_aureus_ATCC_19636.pt,4703706,0ee044f45bcf8fc02429de926e7fc491828d8c7f33be608403924690dfcf39a4,False,True,False
19659,Bacillus spizizenii,ATCC FASTA archive,ATCC 19659,Bacillus_spizizenii_ATCC_19659.fasta,4108856,94c8d227a8cca8dcd29d7db989860960c4b0597b1d37c1a17357f4f1a0cd7d4f,Bacillus_spizizenii_ATCC_19659.pt,6636879,112b2b1686f1394a8734155a303765adfa03bf04b9c3df790b45e843f9166485,False,True,False
19660,Pseudomonas aeruginosa,ATCC FASTA archive,ATCC 19660,Pseudomonas_aeruginosa_ATCC_19660.fasta,6876793,a60ee31cd3c44d7698c133c124adb5d98134822260b3cf8a99303b56a5769766,Pseudomonas_aeruginosa_ATCC_19660.pt,11076958,9137bf7b267fac69fe2b46a8d0230394259350eaf2ab301a158bda24836ab4b3,False,True,True
19977,Mycobacterium abscessus,ATCC FASTA archive,ATCC 19977,Mycobacterium_abscessus_ATCC_19977.fasta,5173694,dd801f239a5b8c374ce81cbe9971707022af9d71feb3dd204e9b18e72e32757b,Mycobacterium_abscessus_ATCC_19977.pt,8308131,80a893cd085a94a6067cc7dacfd975a7ad43e4d72fc0b84a739b996e5f6703e2,False,True,False
2001,Candida glabrata,ATCC FASTA archive,ATCC 2001,Candida_glabrata_ATCC_2001.fasta,12795146,4c3923aeccbae82af2bc1eaddd9d75848f11d8f92eec44dbbbbc1e6ffc8b888f,Candida_glabrata_ATCC_2001.pt,2458939,fa0e15c4df271898c68d81faa6fbe214abe606395578dd757c5df8a93d798898,False,True,True
200955,Candida albicans,ATCC FASTA archive,ATCC 200955,Candida_albicans_ATCC_200955.fasta,14935545,899465226c817b76bed17edbcbd4644e9dc89adddd98cb3b15e43a032739c67d,Candida_albicans_ATCC_200955.pt,3556677,9926649c1394a39cd890f94acfa8ed5c9dc3138f0dd9d21bdc59586cf063d746,False,True,False
204304,Aspergillus flavus,ATCC FASTA archive,ATCC 204304,Aspergillus_flavus_ATCC_204304.fasta,38684457,4c1a3021a6dee3f3e6e1627ffc6fd1e4202794b58761f52d851236f28ba9db2c,Aspergillus_flavus_ATCC_204304.pt,10667343,946593e367124deacd791d675e3a74486fc7a1e87ae749161ecec10ec141b1b4,False,True,False
204305,Aspergillus fumigatus,ATCC FASTA archive,ATCC 204305,Aspergillus_fumigatus_ATCC_204305.fasta,29307526,71ab01ed8bab210c14e31e18108b7a20d88f3ea4c29a4d182b41cc811b62c572,Aspergillus_fumigatus_ATCC_204305.pt,7849310,9133509a632d99ca26820c8caf4254178cdfa185cdab5b0b61c9bde3642b0e71,False,True,False
204508,Saccharomyces cerevisiae,ATCC FASTA archive,ATCC 204508,Saccharomyces_cerevisiae_ATCC_204508.fasta,12505844,d52ad1a2198ef00cd81c686c95de86bd89c2d1d7b5dc1d84486c9c899efa7927,Saccharomyces_cerevisiae_ATCC_204508.pt,2508205,b7c730f6ec87315663a9b93c7bcab5fb2bac7283ba908f0c428e33f637d30d28,False,True,False
20611,Aspergillus fijiensis,ATCC FASTA archive,ATCC 20611,Aspergillus_fijiensis_ATCC_20611.fasta,37205336,1c7913a9e9e043ee57021605c0c7e7c887a7110f5ad0d0685fd977ad9c1f4fe7,Aspergillus_fijiensis_ATCC_20611.pt,16450905,76bc3e4c8768bd32454abc6553fdcbc1f377ef3ef60243615d8a2006c87792b0,False,True,False
208821,Cryptococcus neoformans var grubii,ATCC FASTA archive,ATCC 208821,Cryptococcus_neoformans_var_grubii_ATCC_208821.fasta,19495074,f10f7b46a5a2fd05a0c45834e3db63512c844e3cd61715112621683f4aab145f,Cryptococcus_neoformans_var_grubii_ATCC_208821.pt,3769823,3c2a425a86baede7f50eda36b227c872497146120dc9747bb5763aa262ce4c12,False,True,True
2091,Candida albicans,ATCC FASTA archive,ATCC 2091,Candida_albicans_ATCC_2091.fasta,14355675,79204a3b217e50a1b975eff8c2653cf0b24574d65623356519fa66ffa967029c,Candida_albicans_ATCC_2091.pt,7324987,34c7a1735437f14239ac74582fd32be8a5d60cd47f6a1bb09b80d87efeffb685,False,True,False
21074,Serratia marcescens,ATCC FASTA archive,ATCC 21074,Serratia_marcescens_ATCC_21074.fasta,5158736,47dd9c750e0c63d368176bd5846cc702fff11d28a8efa1b377c3bff0bcc1b33b,Serratia_marcescens_ATCC_21074.pt,8324431,6a6cfa3261c4d00dfc7a68b3de4e51b9a600f1d0cbcc5859d0135e2da42c2e93,False,True,False
21100,Proteus mirabilis,ATCC FASTA archive,ATCC 21100,Proteus_mirabilis_ATCC_21100.fasta,3994586,9a20e2aced52e396d211701e2fb425d924fd68a2346ffc977b5d17272fcd74e7,Proteus_mirabilis_ATCC_21100.pt,6440261,c58c5f6416e6278fc9253455e852c4b3932efd54937f3cc9eb059a8428edd678,False,True,False
21332,Bacillus subtilis,ATCC FASTA archive,ATCC 21332,Bacillus_subtilis_ATCC_21332.fasta,4360301,9b349661acd836557e7dce427b37923e5289a1e0717088f5612acdc721eaa3e5,Bacillus_subtilis_ATCC_21332.pt,7030085,329b2769a2de6312c85b3351b5daef21522a1af18606a77403ba8f7db6d9b87b,False,True,False
21633,Streptoverticillium verticillium subsp tsukushiense,ATCC FASTA archive,ATCC 21633,Streptoverticillium_verticillium_subsp_tsukushiense_ATCC_21633.fasta,8306955,53da7d10acf282312b1af3bf282f7e31c1a15c7e77713edbc268027ede0b3fe8,Streptoverticillium_verticillium_subsp_tsukushiense_ATCC_21633.pt,2786927,84e522511538f13da179de8b42b077752357271e2578c7a6369433cc1f8b070b,False,True,False
22019,Candida parapsilosis,ATCC FASTA archive,ATCC 22019,Candida_parapsilosis_ATCC_22019.fasta,13241371,06e8690e8c829679dd74f549bfc21560b190e219a2646dcc6abf078f3bf3e863,Candida_parapsilosis_ATCC_22019.pt,4949332,9ea599cec882cf1044f8c0db4e52745e160996da83ea4aec7d641dc483e221a6,False,True,True
22342,Aspergillus awamori,ATCC FASTA archive,ATCC 22342,Aspergillus_awamori_ATCC_22342.fasta,36564205,f1219ec4a399a9eedcd9468952f976d67c8d12e3b10bfb39c1ac223751cb6fa1,Aspergillus_awamori_ATCC_22342.pt,5375311,2794b241ad79d526d4bc1b675914efd5bbc8f0b6f6b7bf46dfe4faa29c41638a,False,True,False
23055,Acinetobacter calcoaceticus,ATCC FASTA archive,ATCC 23055,Acinetobacter_calcoaceticus_ATCC_23055.fasta,4009604,ca14ce774907787d650caeaf3d66e72e42fba203bb4ec28481dae0a5baf44971,Acinetobacter_calcoaceticus_ATCC_23055.pt,6473143,8ddd78f3feb324e4456778c188f969d2eb36cc50965bbbdf74e58a1f593f4f65,False,True,False
23272,Lactobacillus reuteri,ATCC FASTA archive,ATCC 23272,Lactobacillus_reuteri_ATCC_23272.fasta,2081470,b254882271f1352857c8e71cd3a16479fb1961a26fe578d8edf032e8d53d19d8,Lactobacillus_reuteri_ATCC_23272.pt,3360089,261c2ac77852bd743b8314accd3efebeb94420888358eafa264103ac86e7b2e2,False,True,False
23355,Enterobacter cloacae subsp cloacae,ATCC FASTA archive,ATCC 23355,Enterobacter_cloacae_subsp_cloacae_ATCC_23355.fasta,4944010,5188593ba2da30dd31b85bc42d1e05079e513bd608050e98fd99ee1777c40520,Enterobacter_cloacae_subsp_cloacae_ATCC_23355.pt,7980506,cf260c978e552a68ce51cf857512e168dedca4354a246144e2d20742540f33ae,False,True,False
23356,Klebsiella pneumoniae subsp pneumoniae,ATCC FASTA archive,ATCC 23356,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_23356.fasta,5489959,f8ca09a3d851162ebf10a50f10e3981a26867479946cf20915a24f3851a3c91b,Klebsiella_pneumoniae_subsp_pneumoniae_ATCC_23356.pt,8734190,20aaf1a6eee04c072be5f89e9bb534b7264d7b53ce1067a6319b9a8d36968cbd,False,True,False
23506,Escherichia coli,ATCC FASTA archive,ATCC 23506,Escherichia_coli_ATCC_23506.fasta,5326155,b8dcd05fc1012d75a91736a2ab5c743845ba22a04fc7f18370875c50e93e88bf,Escherichia_coli_ATCC_23506.pt,7865664,7b31d0d7cf351976333fd26b9f7262d758fea5a76a5b7c553f7fa8f60a8d5b65,False,True,False
23631,Escherichia coli,ATCC FASTA archive,ATCC 23631,Escherichia_coli_ATCC_23631.fasta,4805489,9edd6ae7b2cba9f5e440cdc62c7364da7c0e07ded0fe7f9f0075a26c62e9e7c7,Escherichia_coli_ATCC_23631.pt,7587136,bfcc33bd7a1e3de5c748d56ffaa87587b1d9fb0b4f2c2b1d762bd49158f1e71e,False,True,False
23715,Yersinia enterocolitica subsp enterocolitica,ATCC FASTA archive,ATCC 23715,Yersinia_enterocolitica_subsp_enterocolitica_ATCC_23715.fasta,4585062,e57d184f04f089a9a10b6fd29bb93f26bb3b4523ab79211ae5e74cd6d6bbe527,Yersinia_enterocolitica_subsp_enterocolitica_ATCC_23715.pt,7390796,a4635b75c1d3e3ffdab412cac9c3ff8d34a85744a5fd58195ac32247e15b47b3,False,True,True
23716,Escherichia coli,ATCC FASTA archive,ATCC 23716,Escherichia_coli_ATCC_23716.fasta,4860389,b52e56329957ab346a6d5737cd7e983e6d629c86366225bdeb42236cc50b2894,Escherichia_coli_ATCC_23716.pt,7390528,1539ff6d6b13b13b087e40a89b8876d20ea3fe2b825dec1087a9de6064b90e55,False,True,True
23724,Escherichia coli,ATCC FASTA archive,ATCC 23724,Escherichia_coli_ATCC_23724.fasta,4794166,a53e756a4264fecf1c1615112bd226f30a77726df5f596bdda28caff39f5e5ed,Escherichia_coli_ATCC_23724.pt,5342528,da19a1746211da4c4e79679dcd1e412d00121424393492bb159676db1dbea7f4,False,True,True
23726,Fusobacterium nucleatum subsp nucleatum,ATCC FASTA archive,ATCC 23726,Fusobacterium_nucleatum_subsp_nucleatum_ATCC_23726.fasta,2338058,da991aa029a77676926e7f4522327ad2ecec9ea83d0599a15c8c75480422b006,Fusobacterium_nucleatum_subsp_nucleatum_ATCC_23726.pt,3769843,214315d7b119d223c9c12bfb8043e57f0162e003228719a769bbd12ee49b8855,False,True,False
23842,Bacillus amyloliquefaciens,ATCC FASTA archive,ATCC 23842,Bacillus_amyloliquefaciens_ATCC_23842.fasta,4073819,45274f27f2900d4520d3fbf4d18f744558e7048e7fc748dda6c1a6419b3ec009,Bacillus_amyloliquefaciens_ATCC_23842.pt,6571442,f41110749f7a986f581347874ac293fe7e6ce7a1557efc9c38fc19614f8db20b,False,True,False
23857,Bacillus subtilis,ATCC FASTA archive,ATCC 23857,Bacillus_subtilis_ATCC_23857.fasta,4285605,6c02ddfd25015c1f91a8318e0d2676e0b7747945795c45b2a59a35cbe763eb67,Bacillus_subtilis_ATCC_23857.pt,6915397,121c48cb3483289329d7676d5747b10199d38cb4bd4a8ecaff117026272c9649,False,True,False
24433,Candida albicans,ATCC FASTA archive,ATCC 24433,Candida_albicans_ATCC_24433.fasta,14855851,2ad6518cd6b81f48465628b9634d42fbf878b2e357209d260ea6e4e08858bce8,Candida_albicans_ATCC_24433.pt,5227840,8fccd2d262c89c4e26295b347fc38c1fd2b05357b0a3c42870083283648f0697,False,True,True
2512,Kluyveromyces marxianus,ATCC FASTA archive,ATCC 2512,Kluyveromyces_marxianus_ATCC_2512.fasta,11628727,f84f717bd9f5fb574d5fa4892550958914dd4d2a004641c7a5025b66f6ad2378,Kluyveromyces_marxianus_ATCC_2512.pt,6047070,215658e7e4b7c707637d1b239320a6811c7fa97687c499d222595a84efbb73d7,False,True,False
25175,Streptococcus mutans,ATCC FASTA archive,ATCC 25175,Streptococcus_mutans_ATCC_25175.fasta,2053084,05420646df3299a9c03047594e68c207737322c9427b88aa9d64fc6087895fb6,Streptococcus_mutans_ATCC_25175.pt,3310932,e11577f744d12ae6e344d1b4d2ab106bc1b8b3d07dbe25f452daba28f70e5bed,False,True,False
25177,Mycobacterium tuberculosis,ATCC FASTA archive,ATCC 25177,Mycobacterium_tuberculosis_ATCC_25177.fasta,4360450,29814c94c0635333032d1fa9c2c9356965400878361bcf40662d0988018f0ba8,Mycobacterium_tuberculosis_ATCC_25177.pt,1623474,16b598d825b6fa68b89576c3b4a914e99792af4bbb0aa1d8541cc6fd270d58aa,False,True,True
25238,Moraxella catarrhalis,ATCC FASTA archive,ATCC 25238,Moraxella_catarrhalis_ATCC_25238.fasta,1939853,e4bec9c313bdc1d4d8b287791250e298f9c512f8c9e3e62ec2321cdb8d0b0ca7,Moraxella_catarrhalis_ATCC_25238.pt,3130713,225bd938f8812e4bdbc00878435a1b7bae73843810f32f520f2e1ab0c9556741,False,True,False
25258,Lactobacillus jensenii,ATCC FASTA archive,ATCC 25258,Lactobacillus_jensenii_ATCC_25258.fasta,1696337,053edf28711b6b01e3ba6ff79fdc02fed85998907bac6dd61c3de989a08d9971,Lactobacillus_jensenii_ATCC_25258.pt,2737502,1baca2ec2a2eeb911c2721af67100f82ffa8e82eb0b1940ffacf40177ec898f4,False,True,False
25285,Bacteroides fragilis,ATCC FASTA archive,ATCC 25285,Bacteroides_fragilis_ATCC_25285.fasta,5322829,e66d3d3e95ca2ddf57372138fafbcfdb7afc1ae0449a0a19154aa18986e11533,Bacteroides_fragilis_ATCC_25285.pt,4916564,1472728bfeedcd7e8d3cc93993955ce5ffb331cb3b8257a1aab34a2b11498a0c,False,True,False
25401,Listeria grayi,ATCC FASTA archive,ATCC 25401,Listeria_grayi_ATCC_25401.fasta,2787139,4cd93be241f327e95b169670821511dcaced2dba9ec5a27730218b1eaba76386,Listeria_grayi_ATCC_25401.pt,3949878,9927aafbff33e599b18ebc41c0a7bc10eaa3c7da6cc25054080292d048e87bda,False,True,False
25404,Escherichia coli,ATCC FASTA archive,ATCC 25404,Escherichia_coli_ATCC_25404.fasta,4803680,77e9a346e9aece9537f47e0e73ce9e08fbe0a124b83daa70dbdc85620a9a92e6,Escherichia_coli_ATCC_25404.pt,7587136,975b986b0bc84024bba5a0510ab44f18871d023f519dca0bd13535d535fd114a,False,True,False
25416,Burkholderia cepacia,ATCC FASTA archive,ATCC 25416,Burkholderia_cepacia_ATCC_25416.fasta,8712782,80f99ad2f22dc7655e3988f0fceeefc2dd6cf726716566e115faec60fa34580d,Burkholderia_cepacia_ATCC_25416.pt,6194516,8ada43e24cea0a9a7ac6edf99cb93d18bf1b73c0915d0a500567797183ffd479,False,True,False
25586,Fusobacterium nucleatum subsp nucleatum,ATCC FASTA archive,ATCC 25586,Fusobacterium_nucleatum_subsp_nucleatum_ATCC_25586.fasta,2214252,849221b1ae023c8df6bdd8dfc5bc5bb9222efc415222875c9088236dc06bd342,Fusobacterium_nucleatum_subsp_nucleatum_ATCC_25586.pt,3573235,9441d3e3c572353105d2e2b86d1a759afa27ff429205a259b69c2dbf6676df0b,False,True,False
25619,Pseudomonas aeruginosa,ATCC FASTA archive,ATCC 25619,Pseudomonas_aeruginosa_ATCC_25619.fasta,6417198,ce15da9181540bf22535479ef4371f38b8223cee606930120960d1010ab912b3,Pseudomonas_aeruginosa_ATCC_25619.pt,10356062,7a67db38824b4dac7042ae75e86c62c30131bd738aafeb78a98374f346ebb82c,False,True,False
25668,Pseudomonas aeruginosa,ATCC FASTA archive,ATCC 25668,Pseudomonas_aeruginosa_ATCC_25668.fasta,7107180,b9d4592fb43a384ee6f26c4984d6e94635c019601b2b3d81c5c42b8965ed5ded,Pseudomonas_aeruginosa_ATCC_25668.pt,11470174,aa1ebce85b3b8a86c50d025aedd7423be6b46c373f3346fd0872171907672c32,False,True,False
25759,Romboutsia lituseburensis,ATCC FASTA archive,ATCC 25759,Romboutsia_lituseburensis_ATCC_25759.fasta,3947383,67bdb1f75366bbc8f621991b367a0636b0f8751d7f865259d75092719a661c48,Romboutsia_lituseburensis_ATCC_25759.pt,6210989,58a94073e0129558aa0e3b47284544250484c3a0a0a0ad9f69ccf2d17a41ab27,False,True,False
25873,Vibrio cholerae,ATCC FASTA archive,ATCC 25873,Vibrio_cholerae_ATCC_25873.fasta,4113266,df5f10c277ca4ba8d8ef313c74d6735c6ac0e6742705228f8c25541a1cca1620,Vibrio_cholerae_ATCC_25873.pt,4654395,776886c71812ca4a668e7f11c17c73636ac75468e784ddaa3d6da6b9102026f7,False,True,False
25904,Staphylococcus aureus,ATCC FASTA archive,ATCC 25904,Staphylococcus_aureus_ATCC_25904.fasta,2968251,ddf8fbe2f63d061a199ced6ec13d317c0089c5d510362e7a236e86decfa1d1b3,Staphylococcus_aureus_ATCC_25904.pt,4736345,145232f28dc61e5a07c0ef5d04175ec434fda8ba749339ee3dcad1ad7b414e4a,False,True,False
25922,Escherichia coli,ATCC FASTA archive,ATCC 25922,Escherichia_coli_ATCC_25922.fasta,5297215,4ba51769d4d713a539d3a91cd83bc1a0b0e93b2870dbf83e1157162365329187,Escherichia_coli_ATCC_25922.pt,8422720,6c5cf6b5f3cd18798ec82bfc4b77aedc7feb230d197ba57373b7eb09125833e2,False,True,True
25923,Staphylococcus aureus,ATCC FASTA archive,ATCC 25923,Staphylococcus_aureus_ATCC_25923.fasta,2853282,466b48babc45f36e3a9a9f8125c9021d620782b2962d1f895551b6b321fd8693,Staphylococcus_aureus_ATCC_25923.pt,4556121,7fea3a288c9faa7780bcba77db58b31d7cd2bcaee0e1ff1073e06fbeddd3fbf9,False,True,True
25927,Obesumbacterium proteus,ATCC FASTA archive,ATCC 25927,Obesumbacterium_proteus_ATCC_25927.fasta,4950109,9f7566ecfc92d326bea90c1e5a0161b25ddd5c904d3a3857510efbf90c0c3420,Obesumbacterium_proteus_ATCC_25927.pt,7800227,db23dde983c679b520377dd42932ec58a2cd89d38eedd217925f0d3c07f935e0,False,True,False
25929,Shigella flexneri,ATCC FASTA archive,ATCC 25929,Shigella_flexneri_ATCC_25929.fasta,4588651,8b8b249a78f815ded3e80dcd048775cae3fe47690df246e8f888a0f5b78c9181,Shigella_flexneri_ATCC_25929.pt,7390533,4d2346e6b8e161399c1ad55112ec90f95343ffaec214e40356be375fd52653c6,False,True,False
25931,Shigella sonnei,ATCC FASTA archive,ATCC 25931,Shigella_sonnei_ATCC_25931.fasta,5184980,91a4c7ba72e601a8825bd01c3500a61b60713d96b17b31136c5d87ace7df3d1d,Shigella_sonnei_ATCC_25931.pt,8045883,49691edc06813d4c384b377fd6ca1848956101762416d8025c2f02d22179c567,False,True,False
25933,Proteus mirabilis,ATCC FASTA archive,ATCC 25933,Proteus_mirabilis_ATCC_25933.fasta,4167499,c05ad3fed4c96043b35684bc5024f9c912f16cdd190ca86b9cfa6e658971a6d4,Proteus_mirabilis_ATCC_25933.pt,6718789,9880e76aa6f766ede88f2f1f3155566315c196f1894703a78f3a7424250c59eb,False,True,False
25975,Streptococcus salivarius subsp salivarius,ATCC FASTA archive,ATCC 25975,Streptococcus_salivarius_subsp_salivarius_ATCC_25975.fasta,2366673,f06b367d28f1668b72fba79034bdd023952e017a2507e59a0a61eaf10f9f35b7,Streptococcus_salivarius_subsp_salivarius_ATCC_25975.pt,3606013,0bc4d50c200e507cf2d02480c36f65707c23d416bb52aa70cb74d647668ed130,False,True,False
2601,Saccharomyces kudriavzevii,ATCC FASTA archive,ATCC 2601,Saccharomyces_kudriavzevii_ATCC_2601.fasta,23345893,543e80a53411872a37b27cf27e9db1e74a8445cf225a1ff406c73d8e0a0d9f0a,Saccharomyces_kudriavzevii_ATCC_2601.pt,2393517,3e7bc758c4cc67d8cb5e59a015d60d0c57730d58a2ff1e6302944229739884ce,False,True,False
27270,Enterococcus faecium,ATCC FASTA archive,ATCC 27270,Enterococcus_faecium_ATCC_27270.fasta,2515722,88cc9398ffc744b4277332c8fc4f9b0c4bfcf0fe4415f2cb4a31588ed2d3e081,Enterococcus_faecium_ATCC_27270.pt,2245972,40e024ad7f69bdf11dc34ea9057aba506aeb0eb175eb7f0fefd411ee2a815340,False,True,False
27294,Mycobacterium tuberculosis subsp tuberculosis,ATCC FASTA archive,ATCC 27294,Mycobacterium_tuberculosis_subsp_tuberculosis_ATCC_27294.fasta,4395117,de6443f425e7d0bfa969efb942301128ebd5d6363b507bb4df31015abff046a4,Mycobacterium_tuberculosis_subsp_tuberculosis_ATCC_27294.pt,1705553,ce99ed15fcff1c1d1554e951af8ae0e6ce26dee5fe7642b54395835fc4e37572,False,True,True
27325,Escherichia coli,ATCC FASTA archive,ATCC 27325,Escherichia_coli_ATCC_27325.fasta,4719615,0e13caebee5785d6c5d7836fdb590a809cdeafbf4c32a41cd659e1de8b5e5df2,Escherichia_coli_ATCC_27325.pt,7619904,50e0c7c51b2a2d8512bbdfd00b08455bbef7c2e7eef594e80a8241da62a58163,False,True,True
27336,Streptococcus pneumoniae,ATCC FASTA archive,ATCC 27336,Streptococcus_pneumoniae_ATCC_27336.fasta,2069916,d17d98e0ad5d67e7e4d4d889898f6b2e57e454bf05cf59ee64e8006af5126a78,Streptococcus_pneumoniae_ATCC_27336.pt,3196328,ac8357ee6c0196ee4d9dab6a3b596d57a0f4a074aed7fd3d02b79f27b6f6e026,False,True,False
27352,Streptococcus sobrinus,ATCC FASTA archive,ATCC 27352,Streptococcus_sobrinus_ATCC_27352.fasta,2180614,a0a673348e9df4a362e926a1d18b508cc2ffc2d62bfc24b8cb194c8407adcec7,Streptococcus_sobrinus_ATCC_27352.pt,3523934,9fd6d814e5fba4828c3d680ec28ed18b6cff4ce658d8cb429435ae77dea9e944,False,True,False
274,Serratia marcescens,ATCC FASTA archive,ATCC 274,Serratia_marcescens_ATCC_274.fasta,5235689,0f36b1fe8a5c78d7af7164a2b0d4ad160c0e215a6ed199888b67faa94c94367a,Serratia_marcescens_ATCC_274.pt,8439109,61265a444b320e9d9058cb2d6e5f9d77804d03add26eafd15b1d4facd55f0247,False,True,False
27562,Vibrio vulnificus,ATCC FASTA archive,ATCC 27562,Vibrio_vulnificus_ATCC_27562.fasta,5118912,41f6248277d0cc5f6c26e8b558ef221aa06a7e2ee1285bc6f069919f29be892f,Vibrio_vulnificus_ATCC_27562.pt,5424453,72b956f80cfd269e76df18ed4fae4549681716c8195dcd2b5db826dac2312bec,False,True,False
27660,Staphylococcus aureus,ATCC FASTA archive,ATCC 27660,Staphylococcus_aureus_ATCC_27660.fasta,2892060,bdd48e6f52b7177f5ec10eebfae6c9932b9413cd6ae17108d58e72686261fb84,Staphylococcus_aureus_ATCC_27660.pt,1951065,9e4960082fed46d00ad5ab04678e32b5c36c3f97248561497320c928fe16f25d,False,True,False
27698,Staphylococcus aureus subsp aureus,ATCC FASTA archive,ATCC 27698,Staphylococcus_aureus_subsp_aureus_ATCC_27698.fasta,2895677,1a81e84c3758bad895ce294ed0aaf1701ef41fdb4c4d6942232b2f1507254976,Staphylococcus_aureus_subsp_aureus_ATCC_27698.pt,4621786,302ce6e759ce26ca218816c71d0748ac0f5acd459e691d6c98999638ff91e6d7,False,True,True
27725,Fusobacterium varium,ATCC FASTA archive,ATCC 27725,Fusobacterium_varium_ATCC_27725.fasta,3358920,4ed2309a5134c38f3b71af4cb059b9821d04bd9f8c3d9d8634c11a0c68a4a0a3,Fusobacterium_varium_ATCC_27725.pt,5424468,02795e2eed6a462ebdc3203428a4a0d1b166f5b0d123e937e36b212b1941fd2c,False,True,False
